acc,CpCpos2,CpCpos2_low95CI,CpCpos2_high95CI,CpCbridge,CpCbridge_low95CI,CpCbridge_high95CI,CpGpos1,CpGpos1_low95CI,CpGpos1_high95CI,CpGpos2,CpGpos2_low95CI,CpGpos2_high95CI,CpGbridge,CpGbridge_low95CI,CpGbridge_high95CI,CpUpos1,CpUpos1_low95CI,CpUpos1_high95CI,CpUpos2,CpUpos2_low95CI,CpUpos2_high95CI,CpUbridge,CpUbridge_low95CI,CpUbridge_high95CI,CpApos2,CpApos2_low95CI,CpApos2_high95CI,CpAbridge,CpAbridge_low95CI,CpAbridge_high95CI,GpCpos2,GpCpos2_low95CI,GpCpos2_high95CI,GpCbridge,GpCbridge_low95CI,GpCbridge_high95CI,GpGpos2,GpGpos2_low95CI,GpGpos2_high95CI,GpGbridge,GpGbridge_low95CI,GpGbridge_high95CI,GpUpos2,GpUpos2_low95CI,GpUpos2_high95CI,GpUbridge,GpUbridge_low95CI,GpUbridge_high95CI,GpApos2,GpApos2_low95CI,GpApos2_high95CI,GpAbridge,GpAbridge_low95CI,GpAbridge_high95CI,UpCpos1,UpCpos1_low95CI,UpCpos1_high95CI,UpCpos2,UpCpos2_low95CI,UpCpos2_high95CI,UpCbridge,UpCbridge_low95CI,UpCbridge_high95CI,UpGpos2,UpGpos2_low95CI,UpGpos2_high95CI,UpGbridge,UpGbridge_low95CI,UpGbridge_high95CI,UpUpos1,UpUpos1_low95CI,UpUpos1_high95CI,UpUpos2,UpUpos2_low95CI,UpUpos2_high95CI,UpUbridge,UpUbridge_low95CI,UpUbridge_high95CI,UpApos2,UpApos2_low95CI,UpApos2_high95CI,UpAbridge,UpAbridge_low95CI,UpAbridge_high95CI,ApCpos2,ApCpos2_low95CI,ApCpos2_high95CI,ApCbridge,ApCbridge_low95CI,ApCbridge_high95CI,ApGpos1,ApGpos1_low95CI,ApGpos1_high95CI,ApGpos2,ApGpos2_low95CI,ApGpos2_high95CI,ApGbridge,ApGbridge_low95CI,ApGbridge_high95CI,ApUpos2,ApUpos2_low95CI,ApUpos2_high95CI,ApUbridge,ApUbridge_low95CI,ApUbridge_high95CI,ApApos2,ApApos2_low95CI,ApApos2_high95CI,ApAbridge,ApAbridge_low95CI,ApAbridge_high95CI
NC_003679,0.1770155639749405,0.1394946819872115,0.1872040088554377,0.1758860716982013,0.1147064813102722,0.1657094047735021,0.1155778894472361,0.432837965241843,0.572237411642581,0.0892106792639374,0.1931813829087389,0.2470534377843148,0.0907369922317302,0.1724848953514129,0.2230990071756278,0.6666666666666666,0.5518684760689915,0.6532981905976795,0.2089201190362523,0.1589065582754966,0.20875187544286,0.1361114684393322,0.0982084356251868,0.1432206383550197,0.3486223095662327,0.2455298831842423,0.3057233682633781,0.2148204066362147,0.1371591292189184,0.1794289581995474,0.141807656176507,0.1388348582637834,0.1917386876929506,0.1593679646869919,0.1744053637879117,0.235899048454391,0.3865509549875436,0.2792007195829984,0.3548899013390262,0.2864350749161239,0.2678839601608429,0.3243636988009651,0.1536557389502846,0.1584518578743938,0.2137411386401143,0.1303032639554688,0.148687706189778,0.2045871647656719,0.3337410398476831,0.3243075066533631,0.4067977857988891,0.260696101576915,0.2053299642848891,0.2549049071788008,0.49,0.4742551756322238,0.6166048243677761,0.1547945077180079,0.151237881905903,0.1983382638395082,0.083778318626922,0.1304162685605629,0.1857995669051638,0.42852611705337,0.2909079939038017,0.3558389999454731,0.2316613042063377,0.1965998409172879,0.2476414292091853,0.4123923683400244,0.4241754961827275,0.5135768076839523,0.131169021314605,0.1725519539663356,0.2205839862106903,0.1010483354714717,0.1126099561219459,0.1585291194295191,0.3966743589634576,0.354104102344054,0.4181574924339848,0.1663602421324307,0.1549516685323657,0.2006626222413909,0.5724508050089445,0.4305642055138495,0.513332037777742,0.2241413518092919,0.219913352048836,0.2846975346488682,0.6881864947774113,0.4245750851357925,0.5253895907258951,0.452692867540029,0.4072670985021454,0.4812540077569511,0.4466139901245817,0.3316832795106282,0.3910587020576741,0.4275491949910555,0.4866679622222576,0.5694357944861501,0.2092502349006473,0.1842419357598132,0.2458456062655558,0.547307132459971,0.5187459922430492,0.592732901497855,0.2813503595583426,0.2522511421797571,0.3051118824214806
NC_012812,0.2170676306222226,0.1416304151285615,0.1902894971507017,0.1858892087687296,0.1156750882595302,0.1668462831343407,0.0909090909090909,0.4434781046852664,0.5785410340707112,0.0698083097346276,0.1964766941461515,0.2530428015204578,0.0894800328185894,0.1744172101760918,0.2247239313222046,0.6337662337662336,0.5592859729809497,0.6556646763696997,0.2083095712908108,0.1579506770579563,0.2085801540428027,0.1313636593331734,0.0968120425087473,0.1419337176891563,0.3381293133137332,0.2425595370370474,0.3028146457468585,0.2207027723391093,0.1323721420317784,0.174705666868938,0.1330463311521614,0.1401767431343351,0.1924797333293156,0.1383337475899451,0.1808822495159443,0.2402382161325702,0.4288829804965149,0.284785885070755,0.361890906055199,0.3175817234369075,0.2777596877811122,0.3380316916834996,0.1422718315770028,0.1566341087761137,0.2110468346574526,0.1636035429698909,0.1458598604216564,0.2026701411830484,0.3270694535188133,0.3168497769388259,0.4004257135191014,0.248664888405365,0.200691846072106,0.2493145407282182,0.510204081632653,0.4787329633116222,0.6201751999536746,0.1544458031129211,0.1526382420416533,0.1983737652194319,0.0627642901971074,0.1313037238118465,0.1806338937146044,0.448519039752981,0.2947537833490377,0.3623702506633451,0.2399629395690345,0.1947793399848782,0.2459031936891434,0.4317232857072585,0.4120876939893584,0.4985072126880391,0.1165638922549658,0.1695270609147908,0.2168193883679586,0.1032218963221325,0.1082578779642019,0.1533751215994485,0.3916071872338643,0.3480699568025729,0.4127391912561202,0.1399351722138399,0.1473615878410652,0.1912017906466997,0.5283687943262411,0.435666914780225,0.5172054256453055,0.2219139971268673,0.2181751379189168,0.2792467790880083,0.6980457052987539,0.4221352238489581,0.5171448176715807,0.4824561403508771,0.4146905623715897,0.4919556364588239,0.4220079770534792,0.3327187285203581,0.3935650475781252,0.4716312056737587,0.4827945743546941,0.5643330852197747,0.1937891346201846,0.1739641161242084,0.2334631929863055,0.5175438596491229,0.508044363541176,0.5853094376284103,0.2944541449130785,0.2403682714326294,0.2914058184702912
NC_023176,0.2011358895700558,0.1494993842213493,0.1974429214353309,0.169922204606828,0.129220190268215,0.1817160135144565,0.0786516853932584,0.4425499571332081,0.5898320653387052,0.0568903349236559,0.1804075205742865,0.2288393566635387,0.0822447888190355,0.1800139207886177,0.2308149553252135,0.6044568245125349,0.559195539677374,0.6631442931917086,0.2218520975471598,0.1676742831896019,0.21823634680531,0.1454570463812496,0.1065166628583784,0.1520836624738493,0.3892175281045872,0.255531333373961,0.3146292119657657,0.234807075241251,0.1467968146924205,0.1889381831399859,0.117509908502243,0.1473297040616835,0.201529034656759,0.125251620351273,0.161787547108052,0.2252862489604711,0.4373841741978285,0.2547528452615667,0.3335753960301693,0.2781915985073733,0.2485320328908089,0.3049174784723667,0.1473582476203663,0.1671779512847381,0.2212829948816587,0.1525959314292328,0.1303977449142734,0.184400563378676,0.3216991101979441,0.3272095047377066,0.4166374290719294,0.2133011284114498,0.1836277986799554,0.2306405277238442,0.6136363636363636,0.5100631658543563,0.6406731977820096,0.1735600787769854,0.1637307719493174,0.2121172113995328,0.1099087938799961,0.1451402143501666,0.2009346804071823,0.4456599018610681,0.268723021857677,0.3362222327511082,0.2559837705253914,0.2011869519880426,0.2547532019773676,0.4735608512617118,0.4224482162476488,0.5129802296079473,0.1556013491905868,0.1824199233159307,0.2336138578354876,0.1227728470547546,0.1196036137574004,0.167939570448287,0.3634467506349274,0.364604946940388,0.4308390980994644,0.1489715159774836,0.1642348018220868,0.2093177634208954,0.5649819494584838,0.4300709497777893,0.5143442126770882,0.2345407614998433,0.2295671922947336,0.29738955936964,0.6092095111085941,0.399682707066289,0.498880989204243,0.3892908827785817,0.3817671859155924,0.4548869385417164,0.4589178381555652,0.3448598571143411,0.4065301378757994,0.4350180505415162,0.4856557873229123,0.5699290502222112,0.2124845099306524,0.1824951607458126,0.244573170070942,0.6107091172214182,0.5451130614582841,0.6182328140844081,0.3124471558100615,0.2551849104220299,0.3067367101552091
NC_024018,0.1964540578057598,0.1382478669489629,0.1871393063870229,0.1561501092588496,0.1128712185407788,0.1620915194428287,0.1394230769230769,0.4333594417236608,0.5695828659686453,0.0770288690577042,0.1810369115114834,0.2355881816358035,0.1124995784876601,0.172827067923948,0.2218585522885381,0.5989159891598916,0.5465946684950639,0.6504297217488387,0.1692218677104696,0.1626940699215747,0.2129705414530015,0.1271769018143954,0.0995065611006095,0.14166105831931,0.3631603693766784,0.2488215515659408,0.3061400297117566,0.2051339653384716,0.1323475758440845,0.174478848952947,0.1524970966885068,0.1381738316892414,0.1903764562795796,0.1355019588494074,0.1629618356761863,0.2194384363796369,0.3951224342292342,0.2693206503395021,0.3496281040747158,0.2805080766569622,0.2613213201421074,0.321032809979205,0.1560055310754985,0.1615773510210202,0.2162378551081016,0.1775978476763754,0.1356944865932179,0.189681760652341,0.3288206465208274,0.3327780885037786,0.4197417427469683,0.2176424176013648,0.1885719657362905,0.2369574639205024,0.4751131221719457,0.4905610385072017,0.6243439388683645,0.1494020237140417,0.1524354455712159,0.1980316943214239,0.0674677222069263,0.1322983380570817,0.1854076887718831,0.4168439813203226,0.2797386083778118,0.34587293677471,0.2526335625520325,0.199041573107964,0.2529247720336537,0.4708046814897109,0.4252877365116671,0.5170352020556108,0.1635813726581954,0.1777681039060162,0.2260769201654858,0.1212585047546839,0.1171621109152591,0.1625148866294587,0.3803988870976977,0.3645018055533451,0.4275527841194599,0.1567485066180302,0.1558381143279718,0.1984061695242038,0.5385964912280703,0.4228329766115315,0.5056266725112764,0.2398038964756393,0.2190859911481984,0.2810064719307766,0.6776847544140813,0.4188240704755611,0.5172336137667386,0.4294032023289664,0.3912593346362422,0.4643068953492008,0.4208234351853465,0.3488786175939549,0.4082110132245568,0.4614035087719297,0.4943733274887245,0.5771670233884691,0.182790281424931,0.1815782461174617,0.2418139236990373,0.5705967976710334,0.5356931046508001,0.6087406653637585,0.3246495490620982,0.2533849595796706,0.3037571732855652
KY370099,0.1300669738474674,0.1099362384690474,0.1587200432155632,0.1012488294314541,0.0777267625507438,0.1223723330450141,0.0473372781065088,0.3539290742361844,0.5034200381898482,0.0364301483261027,0.1535963121159037,0.2081344425913324,0.0447647496301379,0.1336541579700871,0.1842840528922716,0.5029411764705881,0.4705562458674031,0.5779496364855374,0.2662446084330798,0.1783495731329616,0.2362136561549868,0.0973707113084141,0.0899095825086416,0.1335051723711089,0.3600037318770475,0.2707435597874918,0.3366913276817336,0.1601122362601669,0.1175051565024173,0.1561240641991853,0.0780324808971021,0.1079921766952022,0.1572887978624219,0.0919261412717244,0.1321070035414214,0.1883759408944272,0.3356145010220686,0.2348659906607957,0.3186907891664143,0.2202437687674,0.2281799428830288,0.2914418501349574,0.1994748991757067,0.1772452540064831,0.234916247442848,0.1445373103947743,0.1355863556043977,0.192558249119279,0.4235043166949981,0.3706383167298565,0.4654764810982035,0.1704454941056819,0.1805833496243529,0.2270199184482588,0.4660194174757281,0.485523221852483,0.618865127662084,0.1194662438350331,0.1178002540896328,0.159637139759422,0.0909317108100516,0.1267617717098296,0.1835141818616247,0.3265321497202237,0.2489857424368927,0.3162986124638172,0.3230806534770544,0.2166211382022907,0.2758882956424438,0.5688418655943367,0.5045391017768294,0.5966046078691135,0.1907510129849504,0.1904479006378341,0.2398828944712284,0.1598941617413123,0.1466105655515394,0.199420159712346,0.4568071435349868,0.4108970807467419,0.4735675677999793,0.2185369828649403,0.1883897346837192,0.2349238880363864,0.4251290877796902,0.3548926584470175,0.4307149147027248,0.242802405669761,0.2325094930371368,0.3001382449158318,0.698243381643669,0.4454056831591346,0.5471276001373393,0.3157894736842105,0.338406046629321,0.4074222082183261,0.4641045365123907,0.3891662123615788,0.4565739164012713,0.5748709122203098,0.5692850852972752,0.6451073415529823,0.2812900114407941,0.2326219864590803,0.2988958271666634,0.6842105263157895,0.592577791781675,0.66159395337068,0.3987346818737569,0.3044137864078069,0.3593534121458464
KY370100,0.1623913165563175,0.1295184557687609,0.1774968869035301,0.1253869830496096,0.1027540320978182,0.1547140853196008,0.0701754385964912,0.3960848200352558,0.5423128407834616,0.0580869829712617,0.1654295426668084,0.2186467281132322,0.0522022052976644,0.1541117605150491,0.202646040038793,0.5573770491803278,0.5153570074874055,0.6210692220207933,0.2241580313732518,0.1763755088969139,0.2271529870382902,0.1275909634618468,0.1012849056047287,0.147604464190782,0.3771954202390821,0.2693791392455191,0.3294269817199002,0.2138917873111565,0.1347411969152136,0.1758862756079796,0.1279154517080668,0.1298223009419908,0.1826508849368002,0.1205777950109139,0.150625534200234,0.2072760684852382,0.3569044716540085,0.2444392115866855,0.3249850455091461,0.2643412628724408,0.2338280258318408,0.2933103677496029,0.1869799311460419,0.1729871686309729,0.2301393846101653,0.1747608989952948,0.1349485771727193,0.1925489028921577,0.3524227288829401,0.352874162523379,0.4454704591864993,0.2008356163236259,0.1876414736152342,0.2365538331698345,0.4903846153846153,0.4922421385573078,0.6308636306734603,0.1315694902567798,0.1392293987904175,0.1838135178550481,0.1000847344503529,0.1398598261634246,0.1949980670058486,0.4424107486774029,0.2549877998545699,0.3219177391332292,0.2883400190916635,0.2056702806132369,0.2619799678738598,0.5150933847071885,0.4596824990273182,0.5516499602277312,0.1892572043696843,0.1857729345366586,0.2355807043033481,0.1445504381545098,0.1377724293994317,0.187782676293547,0.3796262516273759,0.3915406131273618,0.4569724478597003,0.1882017261676564,0.1774237608824013,0.2242603852575476,0.5101010101010102,0.3942484146872491,0.473660676221849,0.2638351655314496,0.2380511033313474,0.3028453070585535,0.6794653873977557,0.4248454404959793,0.5267084466080133,0.3368283093053735,0.3558688958642284,0.4250485353284333,0.4400378276363368,0.3682281470862265,0.4331198281651713,0.4898989898989899,0.5263393237781504,0.6057515853127504,0.2334693113911616,0.2164712616231418,0.2823305240378884,0.6631716906946264,0.5749514646715671,0.6441311041357721,0.3485839976590221,0.2949639619691339,0.3468927349763506
NC_035432,0.2216042965303936,0.155918990510592,0.206272226333776,0.1892140087904622,0.1371516120957344,0.1896359995816863,0.1904761904761904,0.4543456027274086,0.5981834978016933,0.0906842915797049,0.1880632973484723,0.2402765429533341,0.102745646950395,0.1865139192728524,0.2397457738607936,0.6550802139037433,0.5833590225879843,0.6808495335617464,0.1695051092721237,0.1568756959023563,0.2062221832795229,0.1642496354301248,0.1115618511947346,0.1583906548851693,0.3878081877034197,0.2511113712627917,0.3085356956301254,0.2452735152725182,0.1522865400448565,0.1949238227644758,0.160017538233804,0.1518636209829929,0.2091091990862114,0.1704854049247488,0.1767583457728603,0.2367070508741741,0.4175971894257542,0.2693563355592907,0.3475817004647727,0.3251751945015063,0.2597246202434036,0.3179787492498753,0.1274009633763495,0.1539277006927189,0.2116264794284436,0.1459481021671664,0.1284157584902193,0.1827695229454762,0.3287784577573742,0.324497394043962,0.4123582278545806,0.2401647929420088,0.1939156565657184,0.2428988758015359,0.601010101010101,0.4978309027548658,0.6248559659319959,0.1690599958427409,0.1710665653886639,0.219899828298827,0.0806251518815536,0.1372827148324008,0.1910739682745745,0.4945175157129007,0.2782457003267654,0.3419538366571188,0.1980540184095009,0.188202325424529,0.2425160817984718,0.4187534690767501,0.3958885933904453,0.4823910095812065,0.1142200155518201,0.1724331312463313,0.2205515922834896,0.114004558835892,0.1128033196616725,0.1593272814646948,0.3582162944963034,0.3575741860319236,0.4188299645767603,0.117652004019433,0.154112731510101,0.1959124316173136,0.6050847457627119,0.4575931695106651,0.5365186948961143,0.2474439167630394,0.2323342595361034,0.2961809975817737,0.5911998348101538,0.4079226455912551,0.5022380039630827,0.4458874458874459,0.3936432978144477,0.4713206271494777,0.442965126450257,0.3389735181119996,0.3985922616235744,0.394915254237288,0.4634813051038858,0.542406830489335,0.2005680670248898,0.1710675171703722,0.2306632067394536,0.5541125541125542,0.5286793728505224,0.6063567021855523,0.2966018877835195,0.2526158036021569,0.3052911035973982
KR902735,0.0917349668600721,0.1235146381990364,0.1552704323356779,0.0655771429103853,0.0950397778212786,0.1304329078936468,0.5336426914153133,0.4405094976642499,0.5383489710132462,0.1696308933968916,0.1886711154004676,0.2262747921457905,0.1804911697943789,0.1698471509937787,0.2024363556151517,0.4310344827586206,0.4927289134146664,0.5737538452060313,0.2500882085349087,0.196988559363575,0.2341720927315748,0.0872508398299131,0.1027537650825389,0.1349435822995418,0.2653770427308595,0.2348767975991837,0.2762047457304269,0.1466119027688418,0.117986255638217,0.1444214457009193,0.1417806621465966,0.1244039935888526,0.1578778983520811,0.190914302422962,0.1754138561047095,0.2182081411411739,0.2019660976043694,0.30069434784,0.3563005626543966,0.1611674315048976,0.2625549978626682,0.3039374761016341,0.3165556988734475,0.1969337259148207,0.2390200450021585,0.2653915399407436,0.1756481038761048,0.2175369323431135,0.3809567752150176,0.330842835465977,0.3946859445394972,0.2059066850166405,0.1976162177270128,0.2320177033736391,0.4672897196261682,0.5228599540901687,0.6081979898350652,0.1403281716170268,0.1375812802162684,0.1693930221730935,0.1273508911418485,0.1515052281450022,0.1955105427968297,0.376807299776188,0.3047161642147958,0.3513634543236838,0.4648037842029135,0.2677199535334888,0.3077055624555494,0.6559569660020232,0.5420412482793663,0.6067137152814807,0.2653692973925175,0.2177200341217293,0.2570139148107118,0.1707059090001503,0.1658758062189749,0.2034027669875543,0.3006239182700945,0.3483422454204689,0.3943005365618876,0.2281316418695404,0.1864675894698459,0.2182193187032041,0.413713405238829,0.3675558508757472,0.4185104049023726,0.2945139916018016,0.2053246441735206,0.2537707020106822,0.5057054804992585,0.4330430181233724,0.4978422525393006,0.4356435643564357,0.4235344333818315,0.4744203049491443,0.2972068685337907,0.3183893710789751,0.3631348634719892,0.5862865947611711,0.5814895950976281,0.6324441491242535,0.1982781442568443,0.2085507322869849,0.252177110958092,0.5643564356435644,0.5255796950508554,0.5764655666181681,0.2481695127336178,0.238026395463841,0.2735590185213011
KR902737,0.0792852466439637,0.0925959105688496,0.122025407518132,0.0633108429747153,0.0624408131085386,0.0913885704300238,0.4441260744985673,0.3944551376329279,0.498570650332688,0.0699029053067639,0.1511908019770816,0.1889815858420965,0.0824077486379721,0.1235871961702274,0.1538486964187821,0.3619456366237482,0.3973981803549739,0.4720209898882315,0.4418163468880916,0.2399809628036333,0.2851300130144497,0.068920836643703,0.0863311648760482,0.1127588055112151,0.2046284725206165,0.2284335952051197,0.2716441286324461,0.0881750513290546,0.0854941292588666,0.1099355769746361,0.0935249072704086,0.0930403576383181,0.123646727397452,0.1268841870439333,0.1218514224710466,0.1633474447722069,0.1896796575901322,0.250454032327653,0.3103429674229987,0.1830363504485651,0.229525458584435,0.2724925534666225,0.3320469752499595,0.2438510666873556,0.2865950924484927,0.1530942684683879,0.1624725359750596,0.2003353113371736,0.3654914003655947,0.341579607081611,0.4094964371941463,0.1508179123317997,0.1752539380408812,0.2064429039079266,0.5975609756097561,0.5470833172266766,0.6258191217977135,0.0749812502682112,0.0967505311923472,0.1224256047143264,0.1956198317525312,0.1669796395751398,0.2111779447366815,0.3405175348016219,0.2642199644692485,0.312629341799406,0.4645952872335901,0.3178122850074416,0.3593232261602418,0.738583277946301,0.6590809021262075,0.7129775326826367,0.327528349038254,0.2496853827632136,0.2856814816991583,0.3666151035471,0.2258666556347462,0.2612561984808252,0.312633732889718,0.368443007294263,0.4141194810262308,0.2819887278709261,0.221202586170098,0.2560554137401327,0.2152366863905325,0.2664029093928601,0.3147035994828789,0.1682463895659911,0.1788156657871606,0.2248678855692997,0.450399841245421,0.425801534644624,0.4887801170186906,0.3444602272727273,0.37889585290592,0.4308129539122608,0.3426876353321876,0.3366380190109053,0.3832083567907633,0.7847633136094675,0.6852964005171203,0.7335970906071392,0.2132944135927129,0.238648167106266,0.2808686190298446,0.6555397727272728,0.5691870460877386,0.6211041470940795,0.2513589502526574,0.2518134772053702,0.2883250879485594
MH620810,0.1314621143652965,0.1386109727433531,0.1767930489231512,0.070816747204274,0.1088016693906408,0.1492823865027582,0.3344051446945337,0.4186860391300087,0.5300084946320491,0.1139479402603043,0.1577899642672644,0.1972648122438565,0.1657366466821335,0.1833980038341519,0.2249884832067155,0.4801670146137787,0.5343067439753967,0.6254385587385919,0.1979429483593124,0.1777868420823685,0.2192649155624436,0.1140316156879725,0.10865368088491,0.1457925263261654,0.3952805240099373,0.2821087199338892,0.3298670652818641,0.1905947029990801,0.1377651140643253,0.1693927825029764,0.1436199551211353,0.1302349850122701,0.171264035899447,0.1355331449364343,0.1424159928480948,0.1911043665620356,0.2329317408664385,0.2327891802948664,0.2990874269689836,0.1927610170339677,0.2154224048821806,0.2620390968656725,0.1764698882230166,0.1656047931490528,0.2102669280418812,0.1411295402654584,0.1266409799475086,0.1708411159761401,0.4900283940489809,0.3862777839099093,0.4631308113373437,0.171691480963146,0.1706128187281743,0.2059423863295046,0.5725593667546174,0.5255101524075947,0.6254872090699775,0.1490238648514446,0.1570048408112886,0.1961372121838169,0.1210939445625961,0.1389984297212354,0.1852076961840187,0.3148204230420443,0.2475419802589993,0.3033716253869006,0.2539584296031567,0.2341172278693082,0.278763077000698,0.6008637829170407,0.4801076026566871,0.5558604275977007,0.2289886602252566,0.2010272902644568,0.2401614843801958,0.2042629641054234,0.1383697129873556,0.1804832822396472,0.4168464870059759,0.4081443375295682,0.4610947027785208,0.1764332235422647,0.1748849947018934,0.2079207883814747,0.525242718446602,0.4138995888072601,0.4750343917752631,0.3113555839880532,0.2547597130603067,0.3081044373756066,0.522161638867209,0.4281502278721484,0.5013142522065389,0.3189427312775331,0.3380884685365957,0.3957159367497472,0.4773188380569124,0.3742883976604841,0.4280068015539712,0.474757281553398,0.524965608224737,0.58610041119274,0.2801436934638563,0.2223722714342305,0.2762510516402928,0.681057268722467,0.6042840632502529,0.6619115314634045,0.333420678025334,0.295795794490223,0.3361138865347834
NC_020252,0.1905145375344822,0.1485575279587572,0.1850794881359664,0.1731385748040115,0.1293082800515933,0.1677072842703678,0.2895377128953771,0.4863864326401836,0.5857838836615186,0.1296836887506356,0.1959028563479507,0.2343888289928247,0.1683307062058819,0.1972578691162963,0.233462362075488,0.6393162393162393,0.5627718622505814,0.6423392488605292,0.2351580729197089,0.1759527956727712,0.2129288668438294,0.164520419138919,0.1138458944023752,0.1475072565405444,0.2894320498434874,0.2351927975766375,0.2756291206029299,0.1981335443371472,0.1353170119092561,0.1658800035881397,0.1495381665664229,0.1505145448600249,0.1878902937566125,0.1663207687443459,0.1822036223800722,0.2259897554155643,0.3211303281273929,0.2900417032863013,0.3462313654348702,0.2163769600518338,0.2774284308510075,0.3191434878681958,0.1626805517048783,0.1770783367290462,0.2159471943856246,0.1510822076934032,0.1547955088815013,0.1967725764736426,0.3964760715670234,0.3180246644327543,0.3766701301094556,0.240043740804505,0.1932923847361231,0.2287668040317326,0.6096033402922757,0.53309497230996,0.6208549233059045,0.2299981663334635,0.1733155963121004,0.207912617371953,0.1462448727084494,0.1517987648584411,0.1926917792382556,0.3602365361939912,0.303932669435817,0.3540715127288613,0.3769033290659403,0.2330075659584575,0.2699583395155734,0.4759740416365664,0.473496182673867,0.5387148858110591,0.286531331912295,0.2029842311168752,0.2420954575936585,0.1530774709937498,0.1343741937954206,0.1704582339180938,0.2262996051829702,0.339858250822118,0.3869468366495716,0.1391116429048096,0.1589596283671513,0.1912904609590571,0.5349716446124765,0.4308286254317743,0.4926288414869404,0.1934400827408869,0.2131659285925846,0.259449117861117,0.5309539514590229,0.4083835851244217,0.4735801419827966,0.4384272997032641,0.4313036542726044,0.483301686973699,0.3432464177455587,0.3223671964076958,0.3653969510890985,0.4650283553875237,0.5073711585130598,0.5691713745682259,0.1823314431231913,0.1822595950268177,0.2232746053162133,0.561572700296736,0.5166983130263021,0.5686963457273966,0.2564186053420069,0.2238066284491876,0.2592988137970397
NC_035071,0.2653084142841171,0.1873603380043857,0.2279137431899905,0.2646526305255559,0.1810471137398966,0.2267147185635902,0.5685785536159601,0.5543155041960851,0.6492356179984263,0.1245915092671026,0.1827665574613982,0.221904373721915,0.2862892364909672,0.2485393874276596,0.2901681191612405,0.6796875000000001,0.6360720907676293,0.7152677529823707,0.2052685910262403,0.1661942796626237,0.2051350370805331,0.1907034324101806,0.1302040744773497,0.1690784296111539,0.2523513862564563,0.2354770277690605,0.277440696605838,0.2679319828909755,0.1637828827048486,0.1963365695518036,0.2899296316185615,0.1784106257980508,0.2222647654909463,0.2570534806634249,0.1937422742155965,0.2383853512478552,0.2271179197229898,0.2668295167463052,0.3295646586911729,0.2082766970223208,0.2506905818878532,0.2947403479657775,0.1494381731379139,0.1573499701402751,0.1990461651931316,0.1569502197082819,0.1334154991927614,0.1742218511159771,0.3228163354514362,0.3180231638966148,0.3865517492099635,0.1560333062509186,0.1625664391808904,0.1972586591593436,0.6040268456375839,0.5711068550517506,0.6607141740310241,0.3019365794423481,0.2218762731881758,0.2632802800199744,0.1566947110226382,0.1600824630049603,0.2021925649202859,0.3525133594991879,0.2640868704376825,0.3169396638681491,0.2975466339982393,0.220211137804334,0.2604257483870026,0.4089567340449869,0.3780168257397596,0.4468838607299142,0.2154047552260647,0.1966588693749072,0.2358060790633555,0.1026481515363347,0.114719257095979,0.1521905808041587,0.2431394315583798,0.3299087867769977,0.3788368599465864,0.1432644645926008,0.1446699635226332,0.1764500484419245,0.633045148895293,0.4990063012198453,0.558553737204747,0.1810311788402744,0.2412212463452402,0.2925214820389573,0.4123831696513976,0.3578335280318909,0.4234323810083744,0.5243600330305532,0.413104465570787,0.4698418597801628,0.3239316702323032,0.3189815150621691,0.3646515636432905,0.366954851104707,0.441446262795253,0.5009936987801547,0.1753676375644621,0.1672794965829237,0.2127439932615054,0.4756399669694467,0.5301581402198374,0.5868955344292135,0.190690950382265,0.2058757681149936,0.242223599889232
